transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,is_fraud
T005742,U012,2026-05-22T14:57:36.414152,39.98,-23.53061,-46.61368,DEV0031,0
T005743,U013,2026-05-22T14:57:36.414152,1.98,-23.53174,-46.74836,DEV0027,0
T005744,U003,2026-05-22T14:57:37.414152,1.98,-23.43156,-46.48107,DEV0026,0
T005745,U010,2026-05-22T14:57:39.414152,7.87,-23.46058,-46.38441,DEV0020,0
T005746,U022,2026-05-22T14:57:41.414152,19.57,-23.6804,-46.65666,DEV0076,0
T005747,U012,2026-05-22T14:57:44.414152,15.7,-23.45055,-46.66511,DEV0066,0
T005748,U011,2026-05-22T14:57:45.414152,55.97,-23.55417,-46.65339,DEV0001,0
T005749,U002,2026-05-22T14:57:50.414152,8.99,-23.28973,-46.90757,DEV0011,0
T005750,U012,2026-05-22T14:57:52.414152,6.07,-23.50686,-46.31842,DEV0032,0
T005751,U010,2026-05-22T14:57:53.414152,69.0,-23.66595,-46.53603,DEV0064,0
T005752,U024,2026-05-22T14:58:02.414152,9.99,-23.2925,-46.68222,DEV0010,0
T005753,U011,2026-05-22T14:58:03.414152,0.89,-23.51287,-46.54688,DEV0089,0
T005754,U009,2026-05-22T14:58:04.414152,15.9,-23.4269,-46.55068,DEV0008,0
T005755,U008,2026-05-22T14:58:04.414152,303.9,-23.52242,-46.50582,DEV0031,0
T005756,U001,2026-05-22T14:58:13.414152,0.0,-23.44784,-46.36402,DEV0065,0
T005757,U005,2026-05-22T14:58:13.414152,15.3,-23.44577,-46.50252,DEV0048,0
T005758,U007,2026-05-22T14:58:14.414152,53.73,-23.35921,-46.52014,DEV0041,0
T005759,U041,2026-05-22T14:58:18.414152,39.38,-23.26584,-46.64682,DEV0088,0
T005760,U019,2026-05-22T14:58:21.414152,91.0,-23.72414,-46.45439,DEV0029,0
T005761,U005,2026-05-22T14:58:23.414152,1.29,-23.44305,-46.4391,DEV0035,0
T005762,U009,2026-05-22T14:58:26.414152,149.94,-23.32573,-46.9358,DEV0072,0
T005763,U010,2026-05-22T14:58:29.414152,108.0,-23.68856,-46.33323,DEV0050,0
T005764,U011,2026-05-22T14:58:34.414152,1.01,-23.49419,-46.45277,DEV0026,0
T005765,U011,2026-05-22T14:58:34.414152,11.5,-23.45,-46.38554,DEV0000,0
T005766,U005,2026-05-22T14:58:39.414152,404.13,-23.65688,-46.67631,DEV0056,0
T005767,U004,2026-05-22T14:58:40.414152,0.0,-23.44345,-46.4425,DEV0085,0
T005768,U010,2026-05-22T14:58:41.414152,1.0,-23.55348,-46.49969,DEV0026,0
T005769,U011,2026-05-22T14:58:42.414152,96.96,-23.34991,-46.59107,DEV0059,0
T005770,U008,2026-05-22T14:58:42.414152,35.0,-23.43406,-46.47694,DEV0098,0
T005771,U000,2026-05-22T14:58:45.414152,25.02,-23.37717,-46.56305,DEV0006,0
T005772,U004,2026-05-22T14:58:51.414152,12.89,-23.44141,-46.48249,DEV0066,0
T005773,U014,2026-05-22T14:58:53.414152,6.2,-23.39812,-46.44338,DEV0010,0
T005774,U013,2026-05-22T14:58:54.414152,432.43,-23.52861,-46.60627,DEV0060,0
T005775,U010,2026-05-22T14:58:56.414152,75.17,-23.50419,-46.62582,DEV0087,0
T005776,U010,2026-05-22T14:58:56.414152,1.79,-23.39446,-46.6453,DEV0078,0
T005777,U006,2026-05-22T14:59:04.414152,39.95,-23.44259,-46.40703,DEV0008,0
T005778,U006,2026-05-22T14:59:06.414152,15.38,-23.47782,-46.403,DEV0059,0
T005779,U011,2026-05-22T14:59:09.414152,29.99,-23.55083,-46.52105,DEV0007,0
T005780,U014,2026-05-22T14:59:09.414152,8.99,-23.38568,-46.59709,DEV0007,0
T005781,U012,2026-05-22T14:59:10.414152,4.49,-23.50529,-46.58918,DEV0089,0
T005782,U013,2026-05-22T14:59:12.414152,34.37,-23.51056,-46.35639,DEV0087,0
T005783,U011,2026-05-22T14:59:17.414152,54.18,-23.56133,-46.52482,DEV0052,0
T005784,U007,2026-05-22T14:59:19.414152,45.0,-23.52511,-46.4493,DEV0057,0
T005785,U007,2026-05-22T14:59:20.414152,6.23,-23.44182,-46.52428,DEV0080,0
T005786,U011,2026-05-22T14:59:21.414152,45.0,-23.57691,-46.56977,DEV0022,0
T005787,U005,2026-05-22T14:59:22.414152,300.2,-23.62737,-46.55557,DEV0073,0
T005788,U010,2026-05-22T14:59:28.414152,136.0,-23.49702,-46.43325,DEV0087,0
T005789,U008,2026-05-22T14:59:28.414152,17.99,-23.51311,-46.51819,DEV0043,0
T005790,U011,2026-05-22T14:59:37.414152,9.9,-23.5031,-46.37942,DEV0024,0
T005791,U032,2026-05-22T14:59:37.414152,47.57,-23.52621,-46.35928,DEV0034,0
T005792,U018,2026-05-22T14:59:40.414152,0.89,-23.1765,-47.0199,DEV0068,0
T005793,U013,2026-05-22T14:59:44.414152,2.09,-23.48157,-46.66238,DEV0010,0
T005794,U015,2026-05-22T14:59:44.414152,13.82,-23.34952,-46.53788,DEV0028,0
T005795,U001,2026-05-22T14:59:45.414152,21.0,-23.56188,-46.41893,DEV0070,0
T005796,U013,2026-05-22T14:59:53.414152,107.0,-23.65803,-46.63591,DEV0045,0
T005797,U083,2026-05-22T14:59:54.414152,193.52,-24.4544,-46.58331,DEV0057,0
T005798,U009,2026-05-22T14:59:58.414152,40.0,-23.5027,-46.45193,DEV0003,0
T005799,U012,2026-05-22T14:59:58.414152,18.22,-23.47268,-46.65564,DEV0056,0
T005800,U003,2026-05-22T14:59:59.414152,657.22,-23.80554,-46.4786,DEV0081,0
T005801,U007,2026-05-22T15:00:01.414152,17.99,-23.40393,-46.51773,DEV0011,0
T005802,U011,2026-05-22T15:00:06.414152,1.29,-23.51735,-46.55665,DEV0085,0
T005803,U019,2026-05-22T15:00:07.414152,99.99,-23.49432,-46.49064,DEV0081,0
T005804,U004,2026-05-22T15:00:11.414152,95.48,-23.48698,-46.56193,DEV0083,0
T005805,U016,2026-05-22T15:00:15.414152,38.47,-23.34831,-46.51894,DEV0059,0
T005806,U000,2026-05-22T15:00:26.414152,46.91,-23.5258,-46.49348,DEV0012,0
T005807,U010,2026-05-22T15:00:28.414152,30.4,-23.52635,-46.57747,DEV0049,0
T005808,U013,2026-05-22T15:00:30.414152,39.0,-23.62331,-46.56961,DEV0078,0
T005809,U002,2026-05-22T15:00:32.414152,500.0,-23.74015,-46.57078,DEV0057,0
T005810,U011,2026-05-22T15:00:34.414152,0.89,-23.51323,-46.55546,DEV0084,0
T005811,U008,2026-05-22T15:00:34.414152,35.0,-23.46559,-46.45793,DEV0033,0
T005812,U007,2026-05-22T15:00:45.414152,295.29,-23.60013,-46.46407,DEV0020,0
T005813,U015,2026-05-22T15:00:46.414152,15.0,-23.62438,-46.63467,DEV0024,0
T005814,U012,2026-05-22T15:00:47.414152,51.52,-23.60468,-46.57364,DEV0038,0
T005815,U011,2026-05-22T15:00:48.414152,22.1,-23.54463,-46.58034,DEV0076,0
T005816,U010,2026-05-22T15:00:50.414152,65.08,-23.53396,-46.57584,DEV0025,0
T005817,U005,2026-05-22T15:00:50.414152,53.73,-23.40226,-46.49842,DEV0008,0
T005818,U014,2026-05-22T15:00:51.414152,500.71,-23.52437,-46.76872,DEV0092,0
T005819,U000,2026-05-22T15:00:52.414152,618.19,-23.73629,-46.56577,DEV0097,0
T005820,U007,2026-05-22T15:00:57.414152,0.89,-23.37276,-46.78754,DEV0081,0
T005821,U003,2026-05-22T15:00:58.414152,9.99,-23.49799,-46.53793,DEV0025,0
T005822,U008,2026-05-22T15:00:58.414152,0.0,-23.45065,-46.38709,DEV0081,0
T005823,U011,2026-05-22T15:01:00.414152,75.17,-23.43787,-46.4489,DEV0016,0
T005824,U019,2026-05-22T15:01:01.414152,79.0,-23.4261,-46.48834,DEV0061,0
T005825,U003,2026-05-22T15:01:02.414152,3.59,-23.43652,-46.53859,DEV0017,0
T005826,U010,2026-05-22T15:01:04.414152,54.0,-23.52024,-46.36989,DEV0006,0
T005827,U055,2026-05-22T15:01:08.414152,28.62,-23.04391,-46.87553,DEV0073,0
T005828,U010,2026-05-22T15:01:09.414152,3.79,-23.50457,-46.52182,DEV0082,0
T005829,U007,2026-05-22T15:01:10.414152,266.77,-23.74555,-46.57371,DEV0061,0
T005830,U016,2026-05-22T15:01:14.414152,13.95,-23.45313,-46.39915,DEV0006,0
T005831,U013,2026-05-22T15:01:15.414152,19.98,-23.63267,-46.51765,DEV0063,0
T005832,U011,2026-05-22T15:01:15.414152,17.25,-23.56707,-46.49959,DEV0003,0
T005833,U011,2026-05-22T15:01:16.414152,492.04,-23.61809,-46.43358,DEV0017,0
T005834,U011,2026-05-22T15:01:19.414152,41.43,-23.51188,-46.47515,DEV0064,0
T005835,U015,2026-05-22T15:01:25.414152,150.0,-23.56743,-46.78915,DEV0022,0
T005836,U013,2026-05-22T15:01:27.414152,3.69,-23.42416,-46.45184,DEV0021,0
T005837,U008,2026-05-22T15:01:30.414152,12.85,-23.53325,-46.33199,DEV0066,0
T005838,U011,2026-05-22T15:01:31.414152,15.18,-23.55209,-46.52021,DEV0057,0
T005839,U009,2026-05-22T15:01:34.414152,15.0,-23.63226,-46.43119,DEV0067,0
T005840,U012,2026-05-22T15:01:35.414152,7.66,-23.51551,-46.61182,DEV0039,0
T005841,U008,2026-05-22T15:01:36.414152,157.68,-23.5624,-46.58079,DEV0079,0
T005842,U011,2026-05-22T15:01:45.414152,29.93,-23.56972,-46.50817,DEV0068,0
T005843,U022,2026-05-22T15:01:46.414152,1.98,-23.3069,-46.75631,DEV0025,0
T005844,U011,2026-05-22T15:01:47.414152,379.63,-23.53387,-46.50262,DEV0066,0
T005845,U008,2026-05-22T15:01:52.414152,21.48,-23.52094,-46.23927,DEV0060,0
T005846,U012,2026-05-22T15:01:52.414152,1.0,-23.45777,-46.62915,DEV0066,0
T005847,U011,2026-05-22T15:01:54.414152,6.99,-23.55691,-46.52977,DEV0077,0
T005848,U012,2026-05-22T15:01:54.414152,5.0,-23.53069,-46.73704,DEV0026,0
T005849,U028,2026-05-22T15:01:59.414152,1.98,-23.26384,-46.80285,DEV0027,0
T005850,U008,2026-05-22T15:02:01.414152,36.16,-23.45482,-46.45133,DEV0043,0
T005851,U014,2026-05-22T15:02:03.414152,75.93,-23.47241,-46.29829,DEV0057,0
T005852,U010,2026-05-22T15:02:04.414152,67.72,-23.54885,-46.60324,DEV0057,0
T005853,U004,2026-05-22T15:02:05.414152,10.0,-23.44955,-46.49522,DEV0068,0
T005854,U001,2026-05-22T15:02:07.414152,8.5,-23.49588,-46.56663,DEV0001,0
T005855,U012,2026-05-22T15:02:13.414152,45.9,-23.63317,-46.47592,DEV0037,0
T005856,U014,2026-05-22T15:02:15.414152,14.98,-23.51741,-46.40209,DEV0071,0
T005857,U017,2026-05-22T15:02:15.414152,0.99,-23.46159,-46.46289,DEV0090,0
T005858,U010,2026-05-22T15:02:24.414152,34.58,-23.58877,-46.43326,DEV0051,0
T005859,U008,2026-05-22T15:02:25.414152,6.04,-23.45146,-46.4373,DEV0017,0
T005860,U008,2026-05-22T15:02:26.414152,49.97,-23.43084,-46.56293,DEV0024,0
T005861,U003,2026-05-22T15:02:29.414152,28.5,-23.41248,-46.52602,DEV0033,0
T005862,U003,2026-05-22T15:02:31.414152,15.99,-23.46863,-46.60683,DEV0039,0
T005863,U012,2026-05-22T15:02:32.414152,109.82,-23.68917,-46.55593,DEV0075,0
T005864,U014,2026-05-22T15:02:32.414152,24.45,-23.48641,-46.38183,DEV0024,0
T005865,U008,2026-05-22T15:02:37.414152,1.79,-23.50795,-46.46864,DEV0058,0
T005866,U010,2026-05-22T15:02:37.414152,15.0,-23.56158,-46.54126,DEV0058,0
T005867,U008,2026-05-22T15:02:38.414152,159.71,-23.43655,-46.69577,DEV0001,0
T005868,U010,2026-05-22T15:02:39.414152,12.14,-23.53195,-46.4476,DEV0062,0
T005869,U011,2026-05-22T15:02:39.414152,38.99,-23.53836,-46.55,DEV0069,0
T005870,U011,2026-05-22T15:02:44.414152,8.11,-23.52598,-46.55285,DEV0047,0
T005871,U023,2026-05-22T15:02:45.414152,0.0,-23.57715,-46.52429,DEV0085,0
T005872,U023,2026-05-22T15:02:48.414152,54.81,-23.4638,-46.7063,DEV0005,0
T005873,U012,2026-05-22T15:03:04.414152,1.0,-23.4803,-46.62803,DEV0029,0
T005874,U004,2026-05-22T15:03:06.414152,37.92,-23.47267,-46.41938,DEV0098,0
T005875,U010,2026-05-22T15:03:09.414152,126.05,-23.56019,-46.61042,DEV0093,0
T005876,U001,2026-05-22T15:03:09.414152,2.49,-23.3781,-46.66942,DEV0068,0
T005877,U006,2026-05-22T15:03:11.414152,7.55,-23.40985,-46.38751,DEV0063,0
T005878,U006,2026-05-22T15:03:12.414152,50.0,-23.43349,-46.79485,DEV0030,0
T005879,U011,2026-05-22T15:03:12.414152,59.9,-23.47249,-46.45886,DEV0052,0
T005880,U011,2026-05-22T15:03:13.414152,0.76,-23.48724,-46.57873,DEV0065,0
T005881,U004,2026-05-22T15:03:13.414152,1.0,-23.42116,-46.69498,DEV0052,0
T005882,U009,2026-05-22T15:03:15.414152,5.36,-23.46406,-46.50469,DEV0013,0
T005883,U013,2026-05-22T15:03:16.414152,564.85,-23.53445,-46.62073,DEV0038,0
T005884,U008,2026-05-22T15:03:16.414152,6.83,-23.42697,-46.45803,DEV0036,0
T005885,U013,2026-05-22T15:03:16.414152,28.6,-23.62552,-46.59457,DEV0037,0
T005886,U012,2026-05-22T15:03:17.414152,7.69,-23.5371,-46.5579,DEV0013,0
T005887,U003,2026-05-22T15:03:17.414152,29.99,-23.50725,-46.46959,DEV0064,0
T005888,U090,2026-05-22T15:03:17.414152,193.52,-24.33831,-46.64139,DEV0049,0
T005889,U004,2026-05-22T15:03:20.414152,30.0,-23.5156,-46.43595,DEV0054,0
T005890,U011,2026-05-22T15:03:20.414152,48.36,-23.53137,-46.57801,DEV0032,0
T005891,U010,2026-05-22T15:03:23.414152,68.97,-23.51445,-46.61992,DEV0009,0
T005892,U004,2026-05-22T15:03:26.414152,2.69,-23.43576,-46.45098,DEV0009,0
T005893,U001,2026-05-22T15:03:27.414152,8.99,-23.38987,-46.62836,DEV0017,0
T005894,U005,2026-05-22T15:03:27.414152,4.51,-23.39696,-46.83046,DEV0004,0
T005895,U007,2026-05-22T15:03:28.414152,218.41,-23.58247,-46.49021,DEV0009,0
T005896,U011,2026-05-22T15:03:32.414152,29.7,-23.62391,-46.48268,DEV0044,0
T005897,U016,2026-05-22T15:03:34.414152,8.34,-23.53029,-46.39494,DEV0010,0
T005898,U008,2026-05-22T15:03:42.414152,180.18,-23.58151,-46.49865,DEV0020,0
T005899,U011,2026-05-22T15:03:42.414152,8.99,-23.54801,-46.61831,DEV0042,0
T005900,U006,2026-05-22T15:03:46.414152,10.18,-23.39183,-46.42414,DEV0065,0
T005901,U011,2026-05-22T15:03:49.414152,3.58,-23.41856,-46.76855,DEV0079,0
T005902,U007,2026-05-22T15:03:54.414152,209.57,-23.50341,-46.56016,DEV0031,0
T005903,U001,2026-05-22T15:03:54.414152,9.83,-23.55136,-46.38199,DEV0079,0
T005904,U012,2026-05-22T15:04:01.414152,0.99,-23.49817,-46.58683,DEV0088,0
T005905,U012,2026-05-22T15:04:04.414152,57.55,-23.62433,-46.56703,DEV0042,0
T005906,U016,2026-05-22T15:04:08.414152,0.77,-23.37849,-46.56174,DEV0024,0
T005907,U010,2026-05-22T15:04:17.414152,102.11,-23.54133,-46.47451,DEV0043,0
T005908,U027,2026-05-22T15:04:20.414152,41.1,-23.38822,-46.73997,DEV0069,0
T005909,U007,2026-05-22T15:04:20.414152,1.0,-23.35567,-46.65908,DEV0004,0
T005910,U010,2026-05-22T15:04:24.414152,37.92,-23.51976,-46.4636,DEV0089,0
T005911,U004,2026-05-22T15:04:24.414152,15.0,-23.47963,-46.4139,DEV0016,0
T005912,U002,2026-05-22T15:04:25.414152,0.99,-23.35107,-46.83115,DEV0079,0
T005913,U007,2026-05-22T15:04:33.414152,17.87,-23.45712,-46.46873,DEV0017,0
T005914,U011,2026-05-22T15:04:36.414152,111.12,-23.63238,-46.70172,DEV0018,0
T005915,U005,2026-05-22T15:04:39.414152,10.62,-23.44188,-46.4487,DEV0042,0
T005916,U033,2026-05-22T15:04:44.414152,109.94,-23.49285,-46.37711,DEV0006,0
T005917,U003,2026-05-22T15:04:44.414152,0.89,-23.42573,-46.49081,DEV0020,0
T005918,U015,2026-05-22T15:04:45.414152,14.0,-23.52586,-46.3802,DEV0056,0
T005919,U004,2026-05-22T15:04:47.414152,2.85,-23.40263,-46.33727,DEV0097,0
T005920,U007,2026-05-22T15:04:51.414152,45.9,-23.57541,-46.39832,DEV0073,0
T005921,U006,2026-05-22T15:04:51.414152,18.4,-23.48181,-46.48298,DEV0032,0
T005922,U001,2026-05-22T15:04:57.414152,584.74,-23.7824,-46.47047,DEV0075,0
T005923,U017,2026-05-22T15:05:00.414152,1.79,-23.34038,-46.53672,DEV0010,0
T005924,U012,2026-05-22T15:05:03.414152,13.31,-23.54232,-46.73589,DEV0047,0
T005925,U012,2026-05-22T15:05:03.414152,13.31,-23.54232,-46.73589,DEV0047,0
T005926,U012,2026-05-22T15:05:03.414152,11.45,-23.54173,-46.73568,DEV0047,0
T005927,U012,2026-05-22T15:05:03.414152,11.45,-23.54173,-46.73568,DEV0047,0
T005928,U010,2026-05-22T15:05:05.414152,8.95,-23.40605,-46.51634,DEV0009,0
T005929,U011,2026-05-22T15:05:05.414152,0.0,-23.4839,-46.53339,DEV0062,0
T005930,U009,2026-05-22T15:05:07.414152,138.19,-23.40498,-46.47242,DEV0002,0
T005931,U009,2026-05-22T15:05:10.414152,69.84,-23.41109,-46.52278,DEV0054,0
T005932,U004,2026-05-22T15:05:13.414152,34.99,-23.45171,-46.45323,DEV0003,0
T005933,U015,2026-05-22T15:05:20.414152,146.36,-23.54485,-46.40384,DEV0014,0
T005934,U039,2026-05-22T15:05:21.414152,164.05,-23.92591,-46.50934,DEV0081,0
T005935,U003,2026-05-22T15:05:22.414152,53.73,-23.43501,-46.48409,DEV0053,0
T005936,U024,2026-05-22T15:05:23.414152,0.89,-23.13331,-47.06635,DEV0066,0
T005937,U014,2026-05-22T15:05:24.414152,1183.16,-23.5991,-46.79401,DEV0073,0
T005938,U017,2026-05-22T15:05:26.414152,14.0,-23.55648,-46.39617,DEV0062,0
T005939,U010,2026-05-22T15:05:35.414152,4.44,-23.50132,-46.54696,DEV0048,0
T005940,U007,2026-05-22T15:05:36.414152,9.99,-23.45116,-46.45278,DEV0022,0
T005941,U009,2026-05-22T15:05:36.414152,53.79,-23.34728,-46.54686,DEV0062,0
T005942,U016,2026-05-22T15:05:39.414152,139.0,-23.59061,-46.47651,DEV0094,0
T005943,U011,2026-05-22T15:05:44.414152,44.58,-23.41942,-46.52905,DEV0055,0
T005944,U010,2026-05-22T15:05:45.414152,10.03,-23.44367,-46.48702,DEV0066,0
T005945,U023,2026-05-22T15:05:46.414152,1.18,-23.60343,-46.43919,DEV0068,0
T005946,U009,2026-05-22T15:05:51.414152,8.91,-23.39545,-46.46848,DEV0014,0
T005947,U011,2026-05-22T15:05:51.414152,1.29,-23.51685,-46.5565,DEV0084,0
T005948,U001,2026-05-22T15:05:52.414152,438.14,-23.7356,-46.45404,DEV0063,0
T005949,U029,2026-05-22T15:05:56.414152,100.94,-23.54655,-46.46619,DEV0062,0
T005950,U011,2026-05-22T15:05:57.414152,101.0,-23.64738,-46.5166,DEV0027,0
T005951,U010,2026-05-22T15:05:59.414152,6.04,-23.36149,-46.44949,DEV0096,0
T005952,U009,2026-05-22T15:05:59.414152,55.66,-23.55472,-46.4732,DEV0089,0
T005953,U010,2026-05-22T15:06:04.414152,52.97,-23.68712,-46.44228,DEV0012,0
T005954,U011,2026-05-22T15:06:06.414152,8.95,-23.44566,-46.54665,DEV0015,0
T005955,U033,2026-05-22T15:06:09.414152,8.96,-23.26056,-46.55814,DEV0041,0
T005956,U009,2026-05-22T15:06:11.414152,28.48,-23.41045,-46.57869,DEV0007,0
T005957,U013,2026-05-22T15:06:11.414152,12.99,-23.62368,-46.55569,DEV0094,0
T005958,U011,2026-05-22T15:06:13.414152,2.0,-23.52102,-46.55973,DEV0032,0
T005959,U011,2026-05-22T15:06:13.414152,1.0,-23.5442,-46.53295,DEV0053,0
T005960,U006,2026-05-22T15:06:16.414152,26.62,-23.40805,-46.56957,DEV0020,0
T005961,U015,2026-05-22T15:06:17.414152,6.04,-23.31482,-46.48586,DEV0052,0
T005962,U010,2026-05-22T15:06:21.414152,73.5,-23.5246,-46.60328,DEV0015,0
T005963,U010,2026-05-22T15:06:29.414152,0.89,-23.52507,-46.58738,DEV0075,0
T005964,U008,2026-05-22T15:06:31.414152,62.87,-23.63407,-46.36601,DEV0087,0
T005965,U009,2026-05-22T15:06:34.414152,212.18,-23.47894,-46.50154,DEV0023,0
T005966,U029,2026-05-22T15:06:34.414152,2.69,-23.09013,-47.11309,DEV0065,0
T005967,U018,2026-05-22T15:06:34.414152,39.52,-23.54843,-46.54961,DEV0055,0
T005968,U011,2026-05-22T15:06:40.414152,5.0,-23.49516,-46.5466,DEV0043,0
T005969,U016,2026-05-22T15:06:41.414152,458.92,-23.53144,-46.54313,DEV0053,0
T005970,U014,2026-05-22T15:06:42.414152,0.77,-23.40556,-46.50129,DEV0089,0
T005971,U012,2026-05-22T15:06:44.414152,14.0,-23.52203,-46.41809,DEV0085,0
T005972,U010,2026-05-22T15:06:51.414152,139.9,-23.5414,-46.64869,DEV0070,0
T005973,U005,2026-05-22T15:06:52.414152,231.48,-23.56373,-46.4153,DEV0001,0
T005974,U012,2026-05-22T15:06:55.414152,1169.47,-23.96907,-46.53604,DEV0022,0
T005975,U010,2026-05-22T15:06:58.414152,112.18,-23.55923,-46.41299,DEV0062,0
T005976,U001,2026-05-22T15:07:00.414152,9.71,-23.44561,-46.46155,DEV0008,0
T005977,U010,2026-05-22T15:07:02.414152,15.0,-23.55389,-46.51534,DEV0085,0
T005978,U013,2026-05-22T15:07:08.414152,168.06,-23.48901,-46.35402,DEV0031,0
T005979,U010,2026-05-22T15:07:09.414152,22.68,-23.53778,-46.59769,DEV0071,0
T005980,U035,2026-05-22T15:07:17.414152,1.79,-23.04738,-47.15947,DEV0063,0
T005981,U018,2026-05-22T15:07:17.414152,8.36,-23.47127,-46.46298,DEV0030,0
T005982,U017,2026-05-22T15:07:19.414152,67.43,-23.64847,-46.41845,DEV0074,0
T005983,U005,2026-05-22T15:07:19.414152,4.99,-23.43878,-46.37279,DEV0002,0
T005984,U007,2026-05-22T15:07:21.414152,17.95,-23.50998,-46.37658,DEV0086,0
T005985,U011,2026-05-22T15:07:23.414152,17.54,-23.51248,-46.39978,DEV0008,0
T005986,U019,2026-05-22T15:07:26.414152,0.92,-23.36233,-46.54775,DEV0091,0
T005987,U011,2026-05-22T15:07:27.414152,8.96,-23.43202,-46.47509,DEV0008,0
T005988,U007,2026-05-22T15:07:27.414152,30.33,-23.40743,-46.41713,DEV0041,0
T005989,U018,2026-05-22T15:07:33.414152,22.0,-23.66655,-46.37498,DEV0031,0
T005990,U008,2026-05-22T15:07:34.414152,23.68,-23.40935,-46.37848,DEV0024,0
T005991,U005,2026-05-22T15:07:35.414152,9.03,-23.43548,-46.47832,DEV0012,0
T005992,U002,2026-05-22T15:07:36.414152,6.03,-23.46425,-46.55811,DEV0011,0
T005993,U011,2026-05-22T15:07:39.414152,75.17,-23.48644,-46.42071,DEV0017,0
T005994,U011,2026-05-22T15:07:50.414152,53.23,-23.54617,-46.56165,DEV0051,0
T005995,U020,2026-05-22T15:07:59.414152,16.45,-23.34759,-46.44733,DEV0069,0
T005996,U005,2026-05-22T15:08:01.414152,5.17,-23.47508,-46.46478,DEV0039,0
T005997,U001,2026-05-22T15:08:02.414152,438.14,-23.7356,-46.45404,DEV0063,0
T005998,U011,2026-05-22T15:08:02.414152,81.76,-23.58055,-46.58072,DEV0009,0
T005999,U021,2026-05-22T15:08:08.414152,4.33,-23.27245,-46.53244,DEV0050,0
T006000,U012,2026-05-22T15:08:19.414152,73.3,-23.45831,-46.40533,DEV0059,0
T006001,U027,2026-05-22T15:08:20.414152,408.59,-23.59933,-46.7837,DEV0031,0
T006002,U010,2026-05-22T15:08:21.414152,12.14,-23.53195,-46.4476,DEV0062,0
T006003,U012,2026-05-22T15:08:23.414152,1.98,-23.51433,-46.56798,DEV0082,0
T006004,U010,2026-05-22T15:08:25.414152,19.99,-23.5642,-46.47212,DEV0026,0
T006005,U014,2026-05-22T15:08:30.414152,31.24,-23.51093,-46.38459,DEV0065,0
T006006,U008,2026-05-22T15:08:30.414152,16.89,-23.39251,-46.51496,DEV0091,0
T006007,U004,2026-05-22T15:08:32.414152,10.99,-23.44628,-46.49643,DEV0024,0
T006008,U008,2026-05-22T15:08:33.414152,1.0,-23.42519,-46.58832,DEV0057,0
T006009,U008,2026-05-22T15:08:34.414152,121.53,-23.57126,-46.48372,DEV0003,0
T006010,U011,2026-05-22T15:08:34.414152,35.76,-23.56589,-46.47054,DEV0090,0
T006011,U016,2026-05-22T15:08:36.414152,8.91,-23.42259,-46.55628,DEV0022,0
T006012,U006,2026-05-22T15:08:36.414152,4.46,-23.43831,-46.45855,DEV0026,0
T006013,U011,2026-05-22T15:08:36.414152,20.0,-23.51405,-46.56281,DEV0032,0
T006014,U012,2026-05-22T15:08:39.414152,12.99,-23.52408,-46.60449,DEV0072,0
T006015,U010,2026-05-22T15:08:41.414152,200.88,-23.63461,-46.64695,DEV0049,0
T006016,U002,2026-05-22T15:08:42.414152,474.85,-23.68067,-46.55895,DEV0070,0
T006017,U010,2026-05-22T15:08:43.414152,9.58,-23.54709,-46.47213,DEV0004,0
T006018,U010,2026-05-22T15:08:45.414152,15.89,-23.43839,-46.38858,DEV0096,0
T006019,U011,2026-05-22T15:08:47.414152,67.13,-23.59485,-46.50999,DEV0041,0
T006020,U001,2026-05-22T15:08:51.414152,30.89,-23.53583,-46.40751,DEV0064,0
T006021,U010,2026-05-22T15:09:06.414152,19.9,-23.62759,-46.41416,DEV0060,0
T006022,U026,2026-05-22T15:09:07.414152,79.0,-23.39741,-46.54091,DEV0063,0
T006023,U009,2026-05-22T15:09:08.414152,187.14,-23.63163,-46.60671,DEV0081,0
T006024,U011,2026-05-22T15:09:10.414152,4.26,-23.51762,-46.6039,DEV0065,0
T006025,U013,2026-05-22T15:09:11.414152,11.5,-23.58008,-46.54931,DEV0040,0
T006026,U012,2026-05-22T15:09:13.414152,1.0,-23.46512,-46.63973,DEV0063,0
T006027,U006,2026-05-22T15:09:13.414152,15.0,-23.50478,-46.58584,DEV0011,0
T006028,U010,2026-05-22T15:09:14.414152,35.64,-23.47857,-46.40678,DEV0028,0
T006029,U012,2026-05-22T15:09:16.414152,0.89,-23.50514,-46.58906,DEV0089,0
T006030,U003,2026-05-22T15:09:19.414152,121.44,-23.41407,-46.62088,DEV0008,0
T006031,U014,2026-05-22T15:09:21.414152,15.0,-23.63669,-46.57332,DEV0029,0
T006032,U003,2026-05-22T15:09:23.414152,657.22,-23.80554,-46.4786,DEV0081,0
T006033,U020,2026-05-22T15:09:32.414152,13.54,-23.41549,-46.37558,DEV0052,0
T006034,U017,2026-05-22T15:09:36.414152,10.73,-23.41066,-46.53434,DEV0027,0
T006035,U003,2026-05-22T15:09:36.414152,8.99,-23.35186,-46.85941,DEV0053,0
T006036,U020,2026-05-22T15:09:39.414152,143.95,-23.57618,-46.45757,DEV0014,0
T006037,U012,2026-05-22T15:09:41.414152,1.0,-23.48259,-46.69233,DEV0037,0
T006038,U011,2026-05-22T15:09:45.414152,52.51,-23.39578,-46.52642,DEV0051,0
